Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Upper middle income,UMC,GDP (current US$),NY.GDP.MKTP.CD,236136000000.0,220491000000.0,222024000000.0,242268000000.0,280067000000.0,314986000000.0,345233000000.0,351717000000.0,365744000000.0,408867000000.0,450814000000.0,482923000000.0,551711000000.0,692054000000.0,839243000000.0,968588000000.0,1005320000000.0,1112840000000.0,1331870000000.0,1640900000000.0,2015380000000.0,2130970000000.0,1957420000000.0,1943950000000.0,2038370000000.0,1944080000000.0,1890490000000.0,2107680000000.0,2384410000000.0,2447070000000.0,2774500000000.0,2697550000000.0,2853560000000.0,3274100000000.0,3371480000000.0,3764710000000.0,4103660000000.0,4368590000000.0,4197250000000.0,4018490000000.0,4452470000000.0,4473540000000.0,4537590000000.0,5088580000000.0,6067170000000.0,7262800000000.0,8647100000000.0,10685400000000.0,13004700000000.0,12563500000000.0,15404000000000.0,18586800000000.0,19883700000000.0,21268500000000.0,21874600000000.0,20560000000000.0,20510100000000.0,22686700000000.0,24376000000000.0,24832100000000.0,23959400000000.0,28515800000000.0,30110900000000.0,
Uruguay,URY,GDP (current US$),NY.GDP.MKTP.CD,1208333333.0,1600000000.0,1763636364.0,1553333333.0,1970588235.0,1893103448.0,1805555556.0,1597142857.0,1592672414.0,2004435484.0,2137096774.0,2807258065.0,2188700565.0,3964994166.0,4091438980.0,3538014311.0,3667716535.0,4114374866.0,4910526316.0,7181487624.0,10162460046.0,11048642639.0,9179000938.0,5102251571.0,4850267475.0,4732017873.0,5880112788.0,7367494080.0,8213538369.0,8438951476.0,9298807850.0,11206176651.0,12878148791.0,15002136971.0,17474588896.0,19297663097.0,20515458114.0,23969739234.0,25385886978.0,23983945191.0,22823270892.0,20898761742.0,13606515723.0,12045638352.0,13686329890.0,17362857684.0,19741420740.0,23797773024.0,31119602539.0,32708319078.0,41950361212.0,50342406067.0,54232266359.0,61337621934.0,61496186974.0,57680327999.0,57480788380.0,65006047680.0,65203071818.0,62048585619.0,53666908054.0,61412268249.0,71177146197.0,
United States,USA,GDP (current US$),NY.GDP.MKTP.CD,543300000000.0,563300000000.0,605100000000.0,638600000000.0,685800000000.0,743700000000.0,815000000000.0,861700000000.0,942500000000.0,1019900000000.0,1073300000000.0,1164850000000.0,1279110000000.0,1425380000000.0,1545240000000.0,1684900000000.0,1873410000000.0,2081830000000.0,2351600000000.0,2627330000000.0,2857310000000.0,3207040000000.0,3343790000000.0,3634040000000.0,4037610000000.0,4338980000000.0,4579630000000.0,4855220000000.0,5236440000000.0,5641580000000.0,5963140000000.0,6158130000000.0,6520330000000.0,6858560000000.0,7287240000000.0,7639750000000.0,8073120000000.0,8577550000000.0,9062820000000.0,9631170000000.0,10250900000000.0,10581900000000.0,10929100000000.0,11456400000000.0,12217200000000.0,13039200000000.0,13815600000000.0,14474200000000.0,14769900000000.0,14478100000000.0,15049000000000.0,15599700000000.0,16254000000000.0,16843200000000.0,17550700000000.0,18206000000000.0,18695100000000.0,19477300000000.0,20533100000000.0,21381000000000.0,21060500000000.0,23315100000000.0,25439700000000.0,
Uzbekistan,UZB,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13360607991.0,13677622222.0,12941297376.0,13099013836.0,12899156991.0,13350468917.0,13948892216.0,14744603774.0,14988971211.0,17078465982.0,13760513969.0,11401421329.0,9687788513.0,10134453435.0,12030023548.0,14307509839.0,17330833853.0,22311393928.0,29549438884.0,33689223673.0,49765676402.0,60178909297.0,67517349212.0,73180037911.0,80845385816.0,86196264742.0,86138288633.0,62081322740.0,52870108217.0,60283503705.0,60224701297.0,69600614987.0,80391853887.0,
St. Vincent and the Grenadines,VCT,GDP (current US$),NY.GDP.MKTP.CD,13066634.0,13999965.0,14524963.69,13708299.06,14758296.44,15108295.56,16099959.75,15835106.03,15350000.0,16650000.0,18450000.0,20051922.33,27585804.87,30165081.09,32923702.73,33237225.99,32792844.68,49353161.85,60844771.48,71096359.63,82340339.63,102086539.3,113759203.3,122255349.6,135024987.8,145641705.2,160846656.7,175580647.4,200726712.6,214745002.2,240366666.7,254829629.6,277955555.6,286307407.4,289437037.0,316007407.4,331488888.9,347770370.4,373618518.5,390718518.5,427946037.0,462072333.3,487763851.9,509090888.9,549900185.2,579948925.9,643501148.1,713596666.7,732663259.3,714300259.3,720447888.9,713796370.4,730032592.6,764781259.3,770900000.0,786555555.6,814303703.7,844037037.0,884329629.6,910766666.7,869111111.1,872222222.2,948559259.3,
"Venezuela, RB",VEN,GDP (current US$),NY.GDP.MKTP.CD,7663938303.0,8067267031.0,8814309884.0,9608717288.0,8192413793.0,8427777778.0,8781333333.0,9250000000.0,10034444444.0,10285111111.0,11561111111.0,12986590909.0,13977727273.0,17035581395.0,26100930233.0,27464651163.0,31419534884.0,36210697674.0,39316279070.0,48310930233.0,59116511628.0,66327441860.0,67736744186.0,67556279070.0,59867743468.0,61965466667.0,60516123711.0,48029034483.0,60226413793.0,43536709104.0,48606952195.0,53453444787.0,60416519620.0,60037460783.0,58418666667.0,77389487770.0,70543211119.0,85837678560.0,91336763255.0,97972842462.0,117146000000.0,122911000000.0,92893587734.0,83620628582.0,112451000000.0,145513000000.0,183478000000.0,230364000000.0,315953000000.0,329788000000.0,393192000000.0,316482000000.0,381286000000.0,371005000000.0,482359000000.0,482359000000.0,482359000000.0,482359000000.0,482359000000.0,482359000000.0,482359000000.0,482359000000.0,482359000000.0,
British Virgin Islands,VGB,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3262000000.0,3443000000.0,3797000000.0,4428000000.0,4484000000.0,4784000000.0,4244000000.0,4201000000.0,4324000000.0,4223000000.0,4089000000.0,3738000000.0,3565000000.0,3663000000.0,3798000000.0,3794000000.0,3923000000.0,4121000000.0,4189000000.0,4444000000.0,4586913718.282431,
Viet Nam,VNM,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,14094687821.0,26336616250.0,36658108850.0,25423812649.0,6293304975.0,6471740806.0,9613369520.0,9866990236.0,13180953598.0,16286433533.0,20736164459.0,24657470575.0,26843700442.0,27209602050.0,28683659007.0,31172518403.0,32685198809.0,35064105501.0,39552513232.0,45427854693.0,57633255738.0,66371664817.0,77414425532.0,99130304099.0,106015000000.0,147201000000.0,172595000000.0,195591000000.0,213709000000.0,233451000000.0,239258000000.0,257096000000.0,281354000000.0,310106000000.0,334365000000.0,346616000000.0,366138000000.0,408802000000.0,
Vanuatu,VUT,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,119258835.3,121185497.6,113781795.8,114501912.5,117389554.2,144482515.4,131856420.7,126498935.3,139464173.5,158351368.4,154013202.1,168879207.2,201334169.1,209088824.6,200491853.2,233701301.5,249333250.1,261370044.5,272771209.1,262293410.7,268006972.7,272014627.8,257926881.7,262596535.5,314471413.0,364996869.1,394962433.0,439358586.5,516392922.5,590748429.4,592622319.1,670712979.7,770153588.2,747839697.7,758304466.2,772315983.8,730870803.0,780889605.9,880061833.7,914736985.4,936526267.6,909421043.5,971636097.9,1055811724.0,
World,WLD,GDP (current US$),NY.GDP.MKTP.CD,1381140000000.0,1446360000000.0,1546370000000.0,1670670000000.0,1832620000000.0,1994520000000.0,2161640000000.0,2308600000000.0,2491800000000.0,2745220000000.0,3009970000000.0,3323040000000.0,3835300000000.0,4655920000000.0,5333770000000.0,5965070000000.0,6480250000000.0,7329900000000.0,8738280000000.0,10163200000000.0,11495800000000.0,11853200000000.0,11684100000000.0,12000600000000.0,12460900000000.0,12977200000000.0,15348800000000.0,17551000000000.0,19641100000000.0,20434600000000.0,22935000000000.0,23932500000000.0,25623900000000.0,26235100000000.0,27997500000000.0,31175500000000.0,31899800000000.0,31797600000000.0,31748600000000.0,32784600000000.0,33899000000000.0,33689200000000.0,34982500000000.0,39219200000000.0,44195400000000.0,47859200000000.0,51862600000000.0,58446800000000.0,64227600000000.0,60886000000000.0,66707100000000.0,73965100000000.0,75612500000000.0,77714700000000.0,79837200000000.0,75283300000000.0,76519000000000.0,81484100000000.0,86542700000000.0,87777400000000.0,85272700000000.0,97153200000000.0,100880000000000.0,
Samoa,WSM,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,121221651.6,111862823.6,109200934.3,95572172.98,100947848.6,111713922.1,133016065.4,122888609.7,125766269.8,125597205.4,132303041.4,133122897.2,221098106.5,224865731.4,249907868.8,285475591.9,269485244.2,255408060.3,258856139.8,266299591.5,281790134.2,333426188.4,407747565.1,476801793.2,499923757.8,573548459.8,641346191.7,628006115.4,680260907.2,744097050.2,773141661.2,797736334.3,796683519.6,824150498.7,843924796.7,884844384.5,878448433.4,912950466.1,868898358.3,843923638.7,832945205.6,
Kosovo,XKX,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5181776769.0,5015894693.0,5343950556.0,6341613610.0,6163484245.0,6735328610.0,7074394735.0,6295848423.0,6682677290.0,7180764703.0,7878759715.0,7899737577.0,7717145218.0,9412034299.0,9409473518.0,
"Yemen, Rep.",YEM,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12643821569.0,14665445462.0,17959367194.0,21736802664.0,28019483764.0,12796345679.0,6496163616.0,6838298531.0,6322175566.0,7639325296.0,9679316770.0,9852990693.0,10693430511.0,11777532662.0,13867634371.0,16731566717.0,19063143370.0,21650528674.0,26910855807.0,25130278213.0,30906749533.0,32726417878.0,35401331610.0,40415233436.0,43228585321.0,42444489522.0,31317824943.0,26842228829.0,21606160784.0,19235313874.39082,17124620312.939905,15245533437.994978,13572639016.900967,
South Africa,ZAF,GDP (current US$),NY.GDP.MKTP.CD,8748596501.0,9225996310.0,9813996074.0,10854195658.0,11955995218.0,13068994772.0,14211394315.0,15821393671.0,17124793150.0,19256992297.0,21218391513.0,23411076638.0,24515919217.0,33262772008.0,41389186095.0,42906905672.0,41150460288.0,45328411332.0,51607412902.0,63038658089.0,89411864402.0,93141472164.0,85904057409.0,96204110942.0,84870163366.0,64459376087.0,73354771399.0,96535763418.0,103977000000.0,108056000000.0,126048000000.0,135204000000.0,146956000000.0,147195000000.0,153513000000.0,171736000000.0,163235000000.0,168978000000.0,152983000000.0,151517000000.0,151753000000.0,135430000000.0,129088000000.0,197019000000.0,255807000000.0,288867000000.0,303859000000.0,333077000000.0,316131000000.0,329754000000.0,417364000000.0,458199000000.0,434401000000.0,400886000000.0,381199000000.0,346710000000.0,323586000000.0,381449000000.0,405261000000.0,389330000000.0,338291000000.0,420118000000.0,405271000000.0,
Zambia,ZMB,GDP (current US$),NY.GDP.MKTP.CD,713000000.0,696285714.3,693142857.1,718714285.7,839428571.4,1082857143.0,1264285714.0,1368000000.0,1605857143.0,1965714286.0,1825285714.0,1687000000.0,1873249300.0,2435736196.0,2913063764.0,2443545879.0,2742796006.0,2514430380.0,2809862672.0,3354854981.0,3882889734.0,4006206897.0,3870075350.0,3321048451.0,2719801434.0,2252197452.0,1664509502.0,2265364009.0,3728889427.0,3994585203.0,3285217391.0,3376791460.0,3181921788.0,3273505344.0,3656806166.0,3806983413.0,3597220962.0,4303288480.0,3537741942.0,3404284891.0,3600632111.0,4094441301.0,4193850445.0,4901869764.0,6221110219.0,8331870169.0,12756858899.0,14056957976.0,17910858638.0,15328342304.0,20265559484.0,23459515276.0,25503060420.0,28037239463.0,27141023558.0,21251216799.0,20958412538.0,25873601261.0,26311507274.0,23308667781.0,18110638269.0,22096416934.0,29163782138.0,
Zimbabwe,ZWE,GDP (current US$),NY.GDP.MKTP.CD,1052990400.0,1096646600.0,1117601600.0,1159511700.0,1217138000.0,1311435800.0,1281749500.0,1397002000.0,1479599900.0,1747998800.0,1884206300.0,2178716300.0,2677729400.0,3309353600.0,3982161400.0,4371300700.0,4318372000.0,4364382100.0,4351600500.0,5177459400.0,6678868200.0,8011373800.0,8539700700.0,7764067000.0,6352125900.0,5637259300.0,6217523700.0,6741215100.0,7814784100.0,8286322700.0,8783816700.0,8641481700.0,6751472200.0,6563813300.0,6890675000.0,7111270700.0,8553146600.0,8529571600.0,6401968200.0,6858013100.0,6689957600.0,6777384700.0,6342116400.0,5727591800.0,5805598400.0,5755215200.0,5443896500.0,5291950100.0,4415702800.0,9665793300.0,12041655200.0,14101920300.0,17114849900.0,19091020000.0,19495519600.0,19963120600.0,20548678100.0,17584890937.0,34156069918.0,21832234921.0,21509698407.0,28371238666.0,27366627153.0,
